Index,Date,Cycle_Draw,Week_Of_Year,Day_Of_Week,Day_Name,Month,Month_Name,Year,Lunar_Illumination,Lunar_Phase,Lunar_Phase_Name,Days_Since_First,N1,N2,N3,N4,N5,E1,E2
709,2010-11-26,355,47,4,Vendredi,11,November,2010,0.8021,5,Gibbeuse Décroissante,2478,14,25,31,37,43,2,3
710,2010-11-29,355,48,0,Lundi,11,November,2010,0.4852,6,Dernier Quartier,2481,3,21,26,41,46,1,6
711,2010-12-03,356,48,4,Vendredi,12,December,2010,0.0932,7,Dernier Croissant,2485,14,24,26,32,39,3,8
712,2010-12-06,356,49,0,Lundi,12,December,2010,0.001,0,Nouvelle Lune,2488,1,6,13,15,16,6,10
713,2010-12-10,357,49,4,Vendredi,12,December,2010,0.1844,1,Premier Croissant,2492,9,23,29,41,49,8,10
714,2010-12-13,357,50,0,Lundi,12,December,2010,0.4464,1,Premier Croissant,2495,5,6,16,30,46,5,10
715,2010-12-17,358,50,4,Vendredi,12,December,2010,0.8059,3,Gibbeuse Croissante,2499,22,25,29,33,35,3,6
716,2010-12-20,358,51,0,Lundi,12,December,2010,0.9785,3,Gibbeuse Croissante,2502,1,19,31,39,48,1,6
717,2010-12-24,359,51,4,Vendredi,12,December,2010,0.9117,4,Pleine Lune,2506,3,19,22,31,32,2,11
718,2010-12-27,359,52,0,Lundi,12,December,2010,0.6349,5,Gibbeuse Décroissante,2509,7,11,19,27,37,6,10
719,2010-12-31,360,52,4,Vendredi,12,December,2010,0.2045,6,Dernier Quartier,2513,1,8,11,25,28,4,6
720,2011-01-03,360,1,0,Lundi,1,January,2011,0.0205,7,Dernier Croissant,2516,13,16,34,35,45,10,12
721,2011-01-07,361,1,4,Vendredi,1,January,2011,0.0685,0,Nouvelle Lune,2520,4,5,8,31,43,2,9
722,2011-01-10,361,2,0,Lundi,1,January,2011,0.275,1,Premier Croissant,2523,2,12,15,34,50,3,4
723,2011-01-14,362,2,4,Vendredi,1,January,2011,0.6465,2,Premier Quartier,2527,1,9,18,39,48,5,7
724,2011-01-17,362,3,0,Lundi,1,January,2011,0.8968,3,Gibbeuse Croissante,2530,12,29,38,42,44,2,12
725,2011-01-21,363,3,4,Vendredi,1,January,2011,0.9818,4,Pleine Lune,2534,4,7,13,23,42,1,3
726,2011-01-24,363,4,0,Lundi,1,January,2011,0.7766,5,Gibbeuse Décroissante,2537,11,17,26,37,48,1,10
727,2011-01-28,364,4,4,Vendredi,1,January,2011,0.3432,6,Dernier Quartier,2541,19,20,21,42,45,8,9
728,2011-01-31,364,5,0,Lundi,1,January,2011,0.0932,7,Dernier Croissant,2544,3,10,12,23,26,1,12
729,2011-02-04,365,5,4,Vendredi,2,February,2011,0.0088,0,Nouvelle Lune,2548,4,16,17,18,32,2,11
730,2011-02-07,365,6,0,Lundi,2,February,2011,0.135,1,Premier Croissant,2551,5,8,25,26,30,3,10
731,2011-02-11,366,6,4,Vendredi,2,February,2011,0.4714,2,Premier Quartier,2555,6,19,39,45,48,7,12
732,2011-02-14,366,7,0,Lundi,2,February,2011,0.7645,2,Premier Quartier,2558,9,10,13,28,41,1,12
733,2011-02-18,367,7,4,Vendredi,2,February,2011,0.9968,4,Pleine Lune,2562,2,7,10,13,42,3,6
734,2011-02-21,367,8,0,Lundi,2,February,2011,0.8961,4,Pleine Lune,2565,14,17,32,37,49,11,12
735,2011-02-25,368,8,4,Vendredi,2,February,2011,0.4988,5,Gibbeuse Décroissante,2569,14,24,36,40,43,2,9
736,2011-02-28,368,9,0,Lundi,2,February,2011,0.2076,6,Dernier Quartier,2572,5,15,17,37,44,7,11
737,2011-03-04,369,9,4,Vendredi,3,March,2011,0.0084,7,Dernier Croissant,2576,17,23,27,43,44,1,12
738,2011-03-07,369,10,0,Lundi,3,March,2011,0.0424,0,Nouvelle Lune,2579,5,18,21,31,35,6,9
739,2011-03-11,370,10,4,Vendredi,3,March,2011,0.3069,1,Premier Croissant,2583,1,2,5,21,32,2,12
740,2011-03-14,370,11,0,Lundi,3,March,2011,0.6065,2,Premier Quartier,2586,1,3,29,47,48,3,12
741,2011-03-18,371,11,4,Vendredi,3,March,2011,0.9517,3,Gibbeuse Croissante,2590,15,28,37,40,42,1,6
742,2011-03-21,371,12,0,Lundi,3,March,2011,0.9745,4,Pleine Lune,2593,4,9,12,31,43,5,8
743,2011-03-25,372,12,4,Vendredi,3,March,2011,0.6585,5,Gibbeuse Décroissante,2597,3,12,36,44,45,8,11
744,2011-03-28,372,13,0,Lundi,3,March,2011,0.3519,6,Dernier Quartier,2600,8,16,24,26,35,3,11
745,2011-04-01,373,13,4,Vendredi,4,April,2011,0.0619,7,Dernier Croissant,2604,7,17,29,37,45,3,11
746,2011-04-04,373,14,0,Lundi,4,April,2011,0.0031,0,Nouvelle Lune,2607,2,4,8,27,50,2,9
747,2011-04-08,374,14,4,Vendredi,4,April,2011,0.1705,1,Premier Croissant,2611,6,15,20,30,38,4,7
748,2011-04-11,374,15,0,Lundi,4,April,2011,0.4474,2,Premier Quartier,2614,5,7,21,25,37,3,4
749,2011-04-15,375,15,4,Vendredi,4,April,2011,0.8585,3,Gibbeuse Croissante,2618,3,8,10,32,45,4,12
750,2011-04-18,375,16,0,Lundi,4,April,2011,0.9984,3,Gibbeuse Croissante,2621,1,3,33,40,45,3,4
751,2011-04-22,376,16,4,Vendredi,4,April,2011,0.8046,4,Pleine Lune,2625,9,18,32,38,46,2,3
752,2011-04-25,376,17,0,Lundi,4,April,2011,0.5128,5,Gibbeuse Décroissante,2628,4,23,27,31,50,1,8
753,2011-04-29,377,17,4,Vendredi,4,April,2011,0.1612,6,Dernier Quartier,2632,5,14,28,30,47,4,11
754,2011-05-02,377,18,0,Lundi,5,May,2011,0.0169,7,Dernier Croissant,2635,4,30,31,38,42,4,6
755,2011-05-06,378,18,4,Vendredi,5,May,2011,0.0711,0,Nouvelle Lune,2639,4,16,32,42,46,8,12
756,2011-05-09,378,19,0,Lundi,5,May,2011,0.3029,1,Premier Croissant,2642,3,14,31,36,50,1,12
757,2011-05-13,379,19,4,Vendredi,5,May,2011,0.7377,2,Premier Quartier,2646,16,23,42,43,49,10,12
758,2011-05-16,379,20,0,Lundi,5,May,2011,0.9683,3,Gibbeuse Croissante,2649,2,15,18,24,43,8,12
759,2011-05-20,380,20,4,Vendredi,5,May,2011,0.9174,4,Pleine Lune,2653,1,15,18,25,31,9,11
760,2011-05-23,380,21,0,Lundi,5,May,2011,0.6735,5,Gibbeuse Décroissante,2656,18,20,36,43,44,3,9
761,2011-05-27,381,21,4,Vendredi,5,May,2011,0.2961,6,Dernier Quartier,2660,16,28,29,30,36,8,10
762,2011-05-30,381,22,0,Lundi,5,May,2011,0.0809,7,Dernier Croissant,2663,7,26,36,38,43,6,12
763,2011-06-03,382,22,4,Vendredi,6,June,2011,0.0134,0,Nouvelle Lune,2667,20,25,34,42,45,6,11
764,2011-06-06,382,23,0,Lundi,6,June,2011,0.1804,1,Premier Croissant,2670,11,17,22,23,41,6,11
765,2011-06-10,383,23,4,Vendredi,6,June,2011,0.6054,2,Premier Quartier,2674,2,4,23,39,40,3,9
766,2011-06-13,383,24,0,Lundi,6,June,2011,0.896,3,Gibbeuse Croissante,2677,2,15,40,43,46,3,6
767,2011-06-17,384,24,4,Vendredi,6,June,2011,0.9835,4,Pleine Lune,2681,4,6,27,48,50,1,11
768,2011-06-20,384,25,0,Lundi,6,June,2011,0.8152,4,Pleine Lune,2684,1,4,14,21,49,2,12
769,2011-06-24,385,25,4,Vendredi,6,June,2011,0.4531,5,Gibbeuse Décroissante,2688,3,8,26,33,45,7,10
770,2011-06-27,385,26,0,Lundi,6,June,2011,0.1895,6,Dernier Quartier,2691,8,30,33,38,48,2,10
771,2011-07-01,386,26,4,Vendredi,7,July,2011,0.0017,7,Dernier Croissant,2695,1,12,15,29,48,3,5
772,2011-07-04,386,27,0,Lundi,7,July,2011,0.0844,0,Nouvelle Lune,2698,15,21,23,40,48,3,12
773,2011-07-08,387,27,4,Vendredi,7,July,2011,0.47,1,Premier Croissant,2702,15,16,20,34,50,4,7
774,2011-07-11,387,28,0,Lundi,7,July,2011,0.7939,2,Premier Quartier,2705,14,25,39,41,44,2,8
775,2011-07-15,388,28,4,Vendredi,7,July,2011,0.9987,3,Gibbeuse Croissante,2709,7,19,26,42,50,4,9
776,2011-07-18,388,29,0,Lundi,7,July,2011,0.9219,4,Pleine Lune,2712,23,26,33,38,49,1,12
777,2011-07-22,389,29,4,Vendredi,7,July,2011,0.6151,5,Gibbeuse Décroissante,2716,7,21,23,36,38,6,8
778,2011-07-25,389,30,0,Lundi,7,July,2011,0.332,6,Dernier Quartier,2719,8,19,32,43,46,2,8
779,2011-07-29,390,30,4,Vendredi,7,July,2011,0.0399,7,Dernier Croissant,2723,9,15,22,39,46,4,5
780,2011-08-01,390,31,0,Lundi,8,August,2011,0.0218,0,Nouvelle Lune,2726,17,18,24,29,40,4,5
781,2011-08-05,391,31,4,Vendredi,8,August,2011,0.3356,1,Premier Croissant,2730,6,11,20,38,43,2,4
782,2011-08-08,391,32,0,Lundi,8,August,2011,0.6704,2,Premier Quartier,2733,13,15,16,28,41,4,5
783,2011-08-12,392,32,4,Vendredi,8,August,2011,0.9663,3,Gibbeuse Croissante,2737,1,11,37,41,48,8,12
784,2011-08-15,392,33,0,Lundi,8,August,2011,0.9838,4,Pleine Lune,2740,5,8,10,13,31,3,6
785,2011-08-19,393,33,4,Vendredi,8,August,2011,0.7645,5,Gibbeuse Décroissante,2744,4,16,20,31,39,2,12
786,2011-08-22,393,34,0,Lundi,8,August,2011,0.4929,6,Dernier Quartier,2747,3,22,34,49,50,8,11
787,2011-08-26,394,34,4,Vendredi,8,August,2011,0.1277,7,Dernier Croissant,2751,17,25,35,39,44,2,5
788,2011-08-29,394,35,0,Lundi,8,August,2011,0.002,7,Dernier Croissant,2754,6,12,23,39,45,9,12
789,2011-09-02,395,35,4,Vendredi,9,September,2011,0.2073,1,Premier Croissant,2758,6,15,17,42,48,4,6
790,2011-09-05,395,36,0,Lundi,9,September,2011,0.5303,1,Premier Croissant,2761,12,24,40,41,46,5,12
791,2011-09-09,396,36,4,Vendredi,9,September,2011,0.8911,2,Premier Quartier,2765,20,23,28,30,44,3,7
792,2011-09-12,396,37,0,Lundi,9,September,2011,0.9967,3,Gibbeuse Croissante,2768,3,16,25,39,44,7,11
793,2011-09-16,397,37,4,Vendredi,9,September,2011,0.8858,4,Pleine Lune,2772,15,27,33,39,50,4,6
794,2011-09-19,397,38,0,Lundi,9,September,2011,0.6537,5,Gibbeuse Décroissante,2775,5,25,34,48,50,6,7
795,2011-09-23,398,38,4,Vendredi,9,September,2011,0.2569,6,Dernier Quartier,2779,14,27,39,46,48,11,12
796,2011-09-26,398,39,0,Lundi,9,September,2011,0.0344,7,Dernier Croissant,2782,1,29,33,45,47,4,8
797,2011-09-30,399,39,4,Vendredi,9,September,2011,0.0962,0,Nouvelle Lune,2786,3,8,16,40,43,5,8
798,2011-10-03,399,40,0,Lundi,10,October,2011,0.3792,1,Premier Croissant,2789,12,17,28,35,47,7,11
799,2011-10-07,400,40,4,Vendredi,10,October,2011,0.7774,2,Premier Quartier,2793,17,20,23,40,46,9,10
800,2011-10-10,400,41,0,Lundi,10,October,2011,0.9593,3,Gibbeuse Croissante,2796,5,7,11,46,50,8,11
801,2011-10-14,401,41,4,Vendredi,10,October,2011,0.9671,4,Pleine Lune,2800,26,29,37,39,44,9,11
802,2011-10-17,401,42,0,Lundi,10,October,2011,0.7973,5,Gibbeuse Décroissante,2803,4,17,24,27,31,10,11
803,2011-10-21,402,42,4,Vendredi,10,October,2011,0.4107,6,Dernier Quartier,2807,9,11,13,33,49,6,12
804,2011-10-24,402,43,0,Lundi,10,October,2011,0.1194,7,Dernier Croissant,2810,9,14,21,32,44,1,12
805,2011-10-28,403,43,4,Vendredi,10,October,2011,0.0212,0,Nouvelle Lune,2814,15,20,26,31,44,2,9
806,2011-10-31,403,44,0,Lundi,10,October,2011,0.2289,1,Premier Croissant,2817,2,7,34,45,48,1,12
807,2011-11-04,404,44,4,Vendredi,11,November,2011,0.6304,2,Premier Quartier,2821,3,31,41,48,50,8,11
808,2011-11-07,404,45,0,Lundi,11,November,2011,0.8721,3,Gibbeuse Croissante,2824,10,17,18,28,47,3,7
809,2011-11-11,405,45,4,Vendredi,11,November,2011,0.9994,4,Pleine Lune,2828,6,14,19,25,29,5,11
810,2011-11-14,405,46,0,Lundi,11,November,2011,0.91,4,Pleine Lune,2831,10,12,23,32,50,4,10
811,2011-11-18,406,46,4,Vendredi,11,November,2011,0.5697,6,Dernier Quartier,2835,10,13,17,21,44,1,10
812,2011-11-21,406,47,0,Lundi,11,November,2011,0.2451,6,Dernier Quartier,2838,22,31,36,38,44,1,11
813,2011-11-25,407,47,4,Vendredi,11,November,2011,0.0011,7,Dernier Croissant,2842,8,17,28,34,38,6,12
814,2011-11-28,407,48,0,Lundi,11,November,2011,0.1011,0,Nouvelle Lune,2845,14,34,36,39,48,2,3
815,2011-12-02,408,48,4,Vendredi,12,December,2011,0.4608,1,Premier Croissant,2849,11,15,21,27,35,4,5
816,2011-12-05,408,49,0,Lundi,12,December,2011,0.7386,2,Premier Quartier,2852,6,15,24,28,48,4,9
817,2011-12-09,409,49,4,Vendredi,12,December,2011,0.9755,3,Gibbeuse Croissante,2856,5,8,9,23,24,7,8
818,2011-12-12,409,50,0,Lundi,12,December,2011,0.9806,4,Pleine Lune,2859,3,8,17,44,50,2,7
819,2011-12-16,410,50,4,Vendredi,12,December,2011,0.7187,5,Gibbeuse Décroissante,2863,20,23,31,34,46,3,12
820,2011-12-19,410,51,0,Lundi,12,December,2011,0.3922,6,Dernier Quartier,2866,13,21,23,30,45,4,6
821,2011-12-23,411,51,4,Vendredi,12,December,2011,0.0418,7,Dernier Croissant,2870,6,12,15,38,49,2,9
822,2011-12-26,411,52,0,Lundi,12,December,2011,0.0208,0,Nouvelle Lune,2873,2,5,20,38,41,4,8
823,2011-12-30,412,52,4,Vendredi,12,December,2011,0.2891,1,Premier Croissant,2877,10,20,21,28,48,1,8
824,2012-01-02,412,1,0,Lundi,1,January,2012,0.571,2,Premier Quartier,2880,4,8,22,23,48,1,12
825,2012-01-06,413,1,4,Vendredi,1,January,2012,0.8925,3,Gibbeuse Croissante,2884,4,17,30,43,44,2,10
826,2012-01-09,413,2,0,Lundi,1,January,2012,0.9984,4,Pleine Lune,2887,5,24,30,31,43,3,6
827,2012-01-13,414,2,4,Vendredi,1,January,2012,0.8465,5,Gibbeuse Décroissante,2891,8,15,30,38,46,4,7
828,2012-01-16,414,3,0,Lundi,1,January,2012,0.5447,6,Dernier Quartier,2894,25,30,31,42,50,2,11
829,2012-01-20,415,3,4,Vendredi,1,January,2012,0.1323,7,Dernier Croissant,2898,20,37,39,44,50,4,8
830,2012-01-23,415,4,0,Lundi,1,January,2012,0.0022,7,Dernier Croissant,2901,4,22,30,32,34,3,4
831,2012-01-27,416,4,4,Vendredi,1,January,2012,0.1427,0,Nouvelle Lune,2905,11,36,43,44,48,2,7
832,2012-01-30,416,5,0,Lundi,1,January,2012,0.3916,1,Premier Croissant,2908,5,24,29,35,46,11,12
833,2012-02-03,417,5,4,Vendredi,2,February,2012,0.7579,2,Premier Quartier,2912,1,6,12,18,42,2,7
834,2012-02-06,417,6,0,Lundi,2,February,2012,0.9561,3,Gibbeuse Croissante,2915,19,24,28,30,50,3,10
835,2012-02-10,418,6,4,Vendredi,2,February,2012,0.9424,4,Pleine Lune,2919,2,10,14,28,31,5,7
836,2012-02-13,418,7,0,Lundi,2,February,2012,0.6922,5,Gibbeuse Décroissante,2922,20,26,35,36,42,5,12
837,2012-02-17,419,7,4,Vendredi,2,February,2012,0.2556,6,Dernier Quartier,2926,14,16,39,40,41,8,10
838,2012-02-20,419,8,0,Lundi,2,February,2012,0.0421,7,Dernier Croissant,2929,13,22,29,36,37,1,9
839,2012-02-24,420,8,4,Vendredi,2,February,2012,0.0442,0,Nouvelle Lune,2933,7,19,20,37,41,2,12
840,2012-02-27,420,9,0,Lundi,2,February,2012,0.2282,1,Premier Croissant,2936,5,12,17,33,41,4,9
841,2012-03-02,421,9,4,Vendredi,3,March,2012,0.5919,2,Premier Quartier,2940,1,12,36,43,46,3,5
842,2012-03-05,421,10,0,Lundi,3,March,2012,0.8569,3,Gibbeuse Croissante,2943,3,16,23,32,39,1,4
843,2012-03-09,422,10,4,Vendredi,3,March,2012,0.9932,4,Pleine Lune,2947,9,11,13,27,33,7,10
844,2012-03-12,422,11,0,Lundi,3,March,2012,0.8248,5,Gibbeuse Décroissante,2950,4,17,23,27,30,3,8
845,2012-03-16,423,11,4,Vendredi,3,March,2012,0.3982,6,Dernier Quartier,2954,13,17,19,26,36,2,3
846,2012-03-19,423,12,0,Lundi,3,March,2012,0.1279,7,Dernier Croissant,2957,23,29,37,45,50,5,11
847,2012-03-23,424,12,4,Vendredi,3,March,2012,0.0029,0,Nouvelle Lune,2961,4,21,34,36,37,3,6
848,2012-03-26,424,13,0,Lundi,3,March,2012,0.1026,0,Nouvelle Lune,2964,1,9,15,19,25,1,7
849,2012-03-30,425,13,4,Vendredi,3,March,2012,0.421,2,Premier Quartier,2968,6,24,32,48,50,1,5
850,2012-04-02,425,14,0,Lundi,4,April,2012,0.7178,2,Premier Quartier,2971,7,18,19,32,48,3,7
851,2012-04-06,426,14,4,Vendredi,4,April,2012,0.9888,3,Gibbeuse Croissante,2975,1,29,40,41,48,6,12
852,2012-04-09,426,15,0,Lundi,4,April,2012,0.9287,4,Pleine Lune,2978,6,11,31,39,42,1,3
853,2012-04-13,427,15,4,Vendredi,4,April,2012,0.5503,5,Gibbeuse Décroissante,2982,1,8,21,30,45,2,3
854,2012-04-16,427,16,0,Lundi,4,April,2012,0.2472,6,Dernier Quartier,2985,13,18,37,44,49,9,12
855,2012-04-20,428,16,4,Vendredi,4,April,2012,0.0166,7,Dernier Croissant,2989,10,17,27,29,35,4,11
856,2012-04-23,428,17,0,Lundi,4,April,2012,0.0257,0,Nouvelle Lune,2992,9,24,42,47,49,1,5
857,2012-04-27,429,17,4,Vendredi,4,April,2012,0.2673,1,Premier Croissant,2996,6,9,18,28,29,1,9
858,2012-04-30,429,18,0,Lundi,4,April,2012,0.5627,2,Premier Quartier,2999,3,7,8,14,49,5,8
859,2012-05-04,430,18,4,Vendredi,5,May,2012,0.9302,3,Gibbeuse Croissante,3003,4,12,15,32,38,1,5
860,2012-05-07,430,19,0,Lundi,5,May,2012,0.9889,4,Pleine Lune,3006,1,5,7,15,47,9,12
861,2012-05-11,431,19,4,Vendredi,5,May,2012,0.7006,5,Gibbeuse Décroissante,3010,3,10,12,17,27,3,5
862,2012-05-14,431,20,0,Lundi,5,May,2012,0.3902,6,Dernier Quartier,3013,2,24,39,42,45,2,8
863,2012-05-18,432,20,4,Vendredi,5,May,2012,0.0791,7,Dernier Croissant,3017,10,14,30,35,46,4,10
864,2012-05-21,432,21,0,Lundi,5,May,2012,0.0,0,Nouvelle Lune,3020,18,28,39,46,48,5,12
865,2012-05-25,433,21,4,Vendredi,5,May,2012,0.1436,1,Premier Croissant,3024,15,25,26,40,41,4,5
866,2012-05-28,433,22,0,Lundi,5,May,2012,0.4111,1,Premier Croissant,3027,29,30,36,40,41,2,9
867,2012-06-01,434,22,4,Vendredi,6,June,2012,0.8307,2,Premier Quartier,3031,14,21,24,29,30,8,10
868,2012-06-04,434,23,0,Lundi,6,June,2012,0.9967,3,Gibbeuse Croissante,3034,5,9,29,31,41,2,4
869,2012-06-08,435,23,4,Vendredi,6,June,2012,0.8339,4,Pleine Lune,3038,12,14,43,44,48,2,11
870,2012-06-11,435,24,0,Lundi,6,June,2012,0.546,5,Gibbeuse Décroissante,3041,1,8,9,26,49,5,9
871,2012-06-15,436,24,4,Vendredi,6,June,2012,0.1834,6,Dernier Quartier,3045,1,25,27,41,45,5,7
872,2012-06-18,436,25,0,Lundi,6,June,2012,0.0246,7,Dernier Croissant,3048,11,14,20,21,47,7,10
873,2012-06-22,437,25,4,Vendredi,6,June,2012,0.056,0,Nouvelle Lune,3052,14,22,26,42,50,8,10
874,2012-06-25,437,26,0,Lundi,6,June,2012,0.2744,1,Premier Croissant,3055,11,20,35,37,45,3,6
875,2012-06-29,438,26,4,Vendredi,6,June,2012,0.7074,2,Premier Quartier,3059,10,22,25,37,49,5,8
876,2012-07-02,438,27,0,Lundi,7,July,2012,0.9548,3,Gibbeuse Croissante,3062,17,35,39,47,50,6,8
877,2012-07-06,439,27,4,Vendredi,7,July,2012,0.934,4,Pleine Lune,3066,9,17,21,28,45,1,3
878,2012-07-09,439,28,0,Lundi,7,July,2012,0.7005,5,Gibbeuse Décroissante,3069,3,4,21,31,38,3,7
879,2012-07-13,440,28,4,Vendredi,7,July,2012,0.3215,6,Dernier Quartier,3073,11,18,26,43,44,8,10
880,2012-07-16,440,29,0,Lundi,7,July,2012,0.0973,7,Dernier Croissant,3076,15,17,38,41,42,9,12
881,2012-07-20,441,29,4,Vendredi,7,July,2012,0.0087,0,Nouvelle Lune,3080,3,12,22,27,49,4,11
882,2012-07-23,441,30,0,Lundi,7,July,2012,0.1583,1,Premier Croissant,3083,9,20,27,39,43,10,11
883,2012-07-27,442,30,4,Vendredi,7,July,2012,0.573,2,Premier Quartier,3087,20,22,25,37,40,3,7
884,2012-07-30,442,31,0,Lundi,7,July,2012,0.8735,2,Premier Quartier,3090,8,10,24,33,42,3,9
885,2012-08-03,443,31,4,Vendredi,8,August,2012,0.989,4,Pleine Lune,3094,7,12,27,38,48,6,9
886,2012-08-06,443,32,0,Lundi,8,August,2012,0.8365,4,Pleine Lune,3097,5,7,26,36,39,2,10
887,2012-08-10,444,32,4,Vendredi,8,August,2012,0.4813,5,Gibbeuse Décroissante,3101,8,15,25,27,42,1,4
888,2012-08-13,444,33,0,Lundi,8,August,2012,0.2138,6,Dernier Quartier,3104,9,11,12,19,30,4,9
889,2012-08-17,445,33,4,Vendredi,8,August,2012,0.0069,7,Dernier Croissant,3108,8,11,15,20,30,3,8
890,2012-08-20,445,34,0,Lundi,8,August,2012,0.068,0,Nouvelle Lune,3111,2,20,28,29,44,3,9
891,2012-08-24,446,34,4,Vendredi,8,August,2012,0.4349,1,Premier Croissant,3115,8,12,16,22,26,6,7
892,2012-08-27,446,35,0,Lundi,8,August,2012,0.7634,2,Premier Quartier,3118,3,7,30,35,43,1,3
893,2012-08-31,447,35,4,Vendredi,8,August,2012,0.9942,3,Gibbeuse Croissante,3122,6,19,23,25,27,11,12
894,2012-09-03,447,36,0,Lundi,9,September,2012,0.9376,4,Pleine Lune,3125,14,20,25,30,39,2,8
895,2012-09-07,448,36,4,Vendredi,9,September,2012,0.6459,5,Gibbeuse Décroissante,3129,9,11,19,32,43,3,9
896,2012-09-10,448,37,0,Lundi,9,September,2012,0.3643,6,Dernier Quartier,3132,2,13,16,22,49,4,5
897,2012-09-14,449,37,4,Vendredi,9,September,2012,0.0564,7,Dernier Croissant,3136,17,22,31,38,45,5,12
898,2012-09-17,449,38,0,Lundi,9,September,2012,0.0124,0,Nouvelle Lune,3139,4,14,20,23,33,6,10
899,2012-09-21,450,38,4,Vendredi,9,September,2012,0.2978,1,Premier Croissant,3143,5,21,22,31,49,2,8
900,2012-09-24,450,39,0,Lundi,9,September,2012,0.6321,2,Premier Quartier,3146,2,10,19,35,50,6,7
901,2012-09-28,451,39,4,Vendredi,9,September,2012,0.9511,3,Gibbeuse Croissante,3150,1,9,24,33,34,2,6
902,2012-10-01,451,40,0,Lundi,10,October,2012,0.9919,4,Pleine Lune,3153,17,24,26,28,45,4,12
903,2012-10-05,452,40,4,Vendredi,10,October,2012,0.7958,5,Gibbeuse Décroissante,3157,9,13,31,33,46,6,10
904,2012-10-08,452,41,0,Lundi,10,October,2012,0.5319,5,Gibbeuse Décroissante,3160,2,17,21,27,34,5,9
905,2012-10-12,453,41,4,Vendredi,10,October,2012,0.1578,7,Dernier Croissant,3164,1,20,23,44,47,4,11
906,2012-10-15,453,42,0,Lundi,10,October,2012,0.0045,7,Dernier Croissant,3167,6,10,19,29,36,3,9
907,2012-10-19,454,42,4,Vendredi,10,October,2012,0.1693,0,Nouvelle Lune,3171,3,5,21,36,44,3,6
908,2012-10-22,454,43,0,Lundi,10,October,2012,0.4849,1,Premier Croissant,3174,31,36,38,47,49,8,11
909,2012-10-26,455,43,4,Vendredi,10,October,2012,0.8638,2,Premier Quartier,3178,6,37,41,48,50,4,5
910,2012-10-29,455,44,0,Lundi,10,October,2012,0.9932,3,Gibbeuse Croissante,3181,2,11,29,30,47,1,12
911,2012-11-02,456,44,4,Vendredi,11,November,2012,0.9126,4,Pleine Lune,3185,10,20,31,35,42,2,12
912,2012-11-05,456,45,0,Lundi,11,November,2012,0.6955,5,Gibbeuse Décroissante,3188,2,4,13,22,43,8,9
913,2012-11-09,457,45,4,Vendredi,11,November,2012,0.3006,6,Dernier Quartier,3192,13,19,41,45,49,3,4
914,2012-11-12,457,46,0,Lundi,11,November,2012,0.055,7,Dernier Croissant,3195,19,25,33,36,48,2,9
915,2012-11-16,458,46,4,Vendredi,11,November,2012,0.0649,0,Nouvelle Lune,3199,2,10,24,40,44,3,10
916,2012-11-19,458,47,0,Lundi,11,November,2012,0.3294,1,Premier Croissant,3202,7,21,26,35,43,2,9
917,2012-11-23,459,47,4,Vendredi,11,November,2012,0.7371,2,Premier Quartier,3206,4,10,31,38,44,8,10
918,2012-11-26,459,48,0,Lundi,11,November,2012,0.9402,3,Gibbeuse Croissante,3209,3,4,15,46,50,5,9
919,2012-11-30,460,48,4,Vendredi,11,November,2012,0.9828,4,Pleine Lune,3213,3,4,17,23,44,6,9
920,2012-12-03,460,49,0,Lundi,12,December,2012,0.8356,5,Gibbeuse Décroissante,3216,17,20,28,45,48,5,9
921,2012-12-07,461,49,4,Vendredi,12,December,2012,0.4639,6,Dernier Quartier,3220,1,5,7,17,23,3,8
922,2012-12-10,461,50,0,Lundi,12,December,2012,0.1602,7,Dernier Croissant,3223,10,17,27,31,49,3,5
923,2012-12-14,462,50,4,Vendredi,12,December,2012,0.007,0,Nouvelle Lune,3227,4,16,25,43,47,2,10
924,2012-12-17,462,51,0,Lundi,12,December,2012,0.1819,0,Nouvelle Lune,3230,3,7,16,26,50,4,7
925,2012-12-21,463,51,4,Vendredi,12,December,2012,0.5789,2,Premier Quartier,3234,2,11,29,35,44,4,9
926,2012-12-24,463,52,0,Lundi,12,December,2012,0.8357,2,Premier Quartier,3237,10,14,18,21,49,9,11
927,2012-12-28,464,52,4,Vendredi,12,December,2012,0.9976,3,Gibbeuse Croissante,3241,19,23,27,34,49,1,11
928,2012-12-31,464,1,0,Lundi,12,December,2012,0.9377,4,Pleine Lune,3244,8,10,22,29,47,1,3
929,2013-01-04,465,1,4,Vendredi,1,January,2013,0.6256,5,Gibbeuse Décroissante,3248,3,22,25,32,39,7,12
930,2013-01-07,465,2,0,Lundi,1,January,2013,0.3008,6,Dernier Quartier,3251,4,16,20,39,46,2,5
931,2013-01-11,466,2,4,Vendredi,1,January,2013,0.011,7,Dernier Croissant,3255,13,15,17,21,27,2,3
932,2013-01-14,466,3,0,Lundi,1,January,2013,0.0674,0,Nouvelle Lune,3258,6,10,30,41,45,4,11
933,2013-01-18,467,3,4,Vendredi,1,January,2013,0.4045,1,Premier Croissant,3262,14,28,29,48,50,2,8
934,2013-01-21,467,4,0,Lundi,1,January,2013,0.6882,2,Premier Quartier,3265,6,12,28,37,40,1,5
935,2013-01-25,468,4,4,Vendredi,1,January,2013,0.9536,3,Gibbeuse Croissante,3269,1,7,11,27,45,4,9
